"Id","Contact ID","Call Results","MailingStreet","MailingCity","MailingState","MailingPostalCode","MailingCountry","Name","Date Delivered","Deliverable"
"500T0000003Uz93IAC","003T000000rwCyeIAE","3957","1284 N Rodeo Dr.","Los Angeles","CA","39392","USA","Julia Roberts","06/08/2011","1"
"500T0000003Uz93IAC","003T000000rwCyeIAE","7801","1284 N Rodeo Dr.","Los Angeles","CA","39392","USA","Julia Roberts","06/08/2011","1"
"500T0000003Uy5UIAS","003T000000plNyTIAU","4082","TEST ST","Portland","OR","97227","USA","Kelly Roland","06/08/2011","1"
"500T0000003Uy5UIAS","003T000000plNyTIAU","3957","TEST ST","Portland","OR","97227","USA","Kelly Roland","06/08/2011","1"
"500T0000003Uz9IIAS","003T000000rwCyeIAE","8363","1284 N Rodeo Dr.","Los Angeles","CA","39392","USA","Julia Roberts","06/08/2011","1"
"500T0000003Uz9IIAS","003T000000rwCyeIAE","3956","1284 N Rodeo Dr.","Los Angeles","CA","39392","USA","Julia Roberts","06/08/2011","1"
"500T0000003VQeCIAW","003T000000vPWPLIA4","3957","TEST ST","Portland","OR","97227","USA","Ben 2 Parker","06/08/2011","1"
"500T0000003VQeCIAW","003T000000vPWPLIA4","7801","TEST ST","Portland","OR","97227","USA","Ben 2 Parker","06/08/2011","1"
"500T0000003VQdnIAG","003T000000vPWPLIA4","7801","TEST ST","Portland","OR","97227","USA","Ben 2 Parker","06/08/2011","1"
"500T0000003VQdnIAG","003T000000vPWPLIA4","3957","TEST ST","Portland","OR","97227","USA","Ben 2 Parker","06/08/2011","1"
"500T0000003VQykIAG","003T000000vPWPLIA4","1","TEST ST","Portland","OR","97227","USA","Ben 2 Parker","06/08/2011","1"
"500T0000003SpiDIAS","003T000000vPWPLIA4","3956","TEST ST","Portland","OR","97227","USA","Ben 2 Parker","06/08/2011","1"
